Time,beam,clearsky,tdry,wspd,solzen,solaz,pricing_mult,sf_adjust_out,q_sf_inc,eta_field,defocus,q_dot_rec_inc,Q_thermal,m_dot_rec,q_startup,q_piping_losses,q_thermal_loss,eta_therm,T_rec_in,T_rec_out,T_panel_out,T_tes_hot,T_tes_cold,mass_tes_cold,mass_tes_hot,q_dc_tes,q_ch_tes,e_ch_tes,tank_losses,hot_tank_htf_percent_final,m_dot_cr_to_tes_hot,m_dot_tes_hot_out,m_dot_pc_to_tes_cold,m_dot_tes_cold_out,m_dot_field_to_cycle,m_dot_cycle_to_field,P_cycle,eta,T_pc_in,T_pc_out,q_pb,q_dot_pc_startup,P_out_net,P_tower_pump,htf_pump_power,P_cooling_tower_tot,P_fixed,P_plant_balance_tot,P_rec_heattrace,q_heater,P_cycle_off_heat,pparasi,is_rec_su_allowed,is_pc_su_allowed,is_pc_sb_allowed,op_mode_1,op_mode_2,op_mode_3,q_dot_est_cr_on,q_dot_est_cr_su,q_dot_est_tes_dc,q_dot_est_tes_ch,q_dot_pc_target_on
0.166667,0.000000,0.000000,9.300000,6.200000,148.380208,16.722438,138.000000,0.937154,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,295.000000,0.000000,0.000000,564.972656,294.992981,21180050.000000,10243315.000000,58.680363,0.000000,878.148865,0.984586,29.636942,0.000000,144.294434,144.294434,0.000000,0.000000,0.000000,0.000000,0.000000,564.973893,295.000000,0.000000,58.679708,-2.309052,0.000000,0.124092,0.000000,1.224960,0.960000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,52748.105469,125049.406250,0.000000
0.183333,0.000000,0.000000,9.300000,6.500000,148.323193,17.188867,138.000000,0.937154,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,295.000000,0.000000,0.000000,564.970154,294.992371,21188706.000000,10234657.000000,58.680371,0.000000,877.162598,0.984582,29.603935,0.000000,144.295785,144.295785,0.000000,0.000000,0.000000,0.000000,0.000000,564.971419,295.000000,0.000000,58.679708,-2.309053,0.000000,0.124093,0.000000,1.224960,0.960000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,52688.929688,125108.382812,0.000000
0.200000,0.000000,0.000000,9.300000,6.100000,148.264632,17.653811,138.000000,0.937154,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,295.000000,0.000000,0.000000,564.967651,294.991730,21197364.000000,10226000.000000,58.680379,0.000000,876.176392,0.984578,29.570927,0.000000,144.297135,144.297135,0.000000,0.000000,0.000000,0.000000,0.000000,564.968880,295.000000,0.000000,58.679708,-2.309054,0.000000,0.124094,0.000000,1.224960,0.960000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,52629.757812,125167.359375,0.000000
0.216667,0.000000,0.000000,9.400000,6.300000,148.204574,18.117234,138.000000,0.937154,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,295.000000,0.000000,0.000000,564.965149,294.991089,21206022.000000,10217342.000000,58.680383,0.000000,875.190186,0.984341,29.537918,0.000000,144.298503,144.298503,0.000000,0.000000,0.000000,0.000000,0.000000,564.966406,295.000000,0.000000,58.679708,-2.309056,0.000000,0.124095,0.000000,1.224960,0.960000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,52570.582031,125226.335938,0.000000
0.233333,0.000000,0.000000,9.400000,6.900000,148.143001,18.579114,138.000000,0.937154,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,295.000000,0.000000,0.000000,564.962646,294.990479,21214680.000000,10208684.000000,58.680391,0.000000,874.203918,0.984337,29.504911,0.000000,144.299854,144.299854,0.000000,0.000000,0.000000,0.000000,0.000000,564.963867,295.000000,0.000000,58.679708,-2.309057,0.000000,0.124097,0.000000,1.224960,0.960000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,52511.410156,125285.312500,0.000000
0.250000,0.000000,0.000000,9.400000,6.200000,148.079932,19.039414,138.000000,0.937154,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,295.000000,0.000000,0.000000,564.960144,294.989838,21223338.000000,10200026.000000,58.680396,0.000000,873.217712,0.984333,29.471903,0.000000,144.301204,144.301204,0.000000,0.000000,0.000000,0.000000,0.000000,564.961393,295.000000,0.000000,58.679708,-2.309058,0.000000,0.124098,0.000000,1.224960,0.960000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,52452.234375,125344.296875,0.000000
0.266667,0.000000,0.000000,9.500000,6.400000,148.015365,19.498114,138.000000,0.937154,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,295.000000,0.000000,0.000000,564.957581,294.989197,21231996.000000,10191368.000000,58.680404,0.000000,872.231506,0.984096,29.438894,0.000000,144.302572,144.302572,0.000000,0.000000,0.000000,0.000000,0.000000,564.958854,295.000000,0.000000,58.679708,-2.309059,0.000000,0.124099,0.000000,1.224960,0.960000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,52393.062500,125403.273438,0.000000
0.283333,0.000000,0.000000,9.500000,6.000000,147.949333,19.955182,138.000000,0.937154,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,295.000000,0.000000,0.000000,564.955078,294.988586,21240656.000000,10182709.000000,58.680412,0.000000,871.245300,0.984092,29.405886,0.000000,144.303923,144.303923,0.000000,0.000000,0.000000,0.000000,0.000000,564.956380,295.000000,0.000000,58.679708,-2.309060,0.000000,0.124100,0.000000,1.224960,0.960000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,52333.890625,125462.257812,0.000000
0.300000,0.000000,0.000000,9.400000,5.800000,147.881820,20.410592,138.000000,0.937154,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,295.000000,0.000000,0.000000,564.952576,294.987946,21249314.000000,10174051.000000,58.680416,0.000000,870.259094,0.984322,29.372875,0.000000,144.305290,144.305290,0.000000,0.000000,0.000000,0.000000,0.000000,564.953841,295.000000,0.000000,58.679708,-2.309061,0.000000,0.124101,0.000000,1.224960,0.960000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,52274.718750,125521.242188,0.000000
0.316667,0.000000,0.000000,9.300000,6.200000,147.812842,20.864321,138.000000,0.937154,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,295.000000,0.000000,0.000000,564.950073,294.987305,21257972.000000,10165393.000000,58.680424,0.000000,869.272888,0.984553,29.339867,0.000000,144.306641,144.306641,0.000000,0.000000,0.000000,0.000000,0.000000,564.951302,295.000000,0.000000,58.679708,-2.309062,0.000000,0.124102,0.000000,1.224960,0.960000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,52215.542969,125580.218750,0.000000
0.333333,0.000000,0.000000,9.300000,6.100000,147.742432,21.316341,138.000000,0.937154,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,295.000000,0.000000,0.000000,564.947571,294.986694,21266630.000000,10156734.000000,58.680432,0.000000,868.286621,0.984549,29.306856,0.000000,144.308008,144.308008,0.000000,0.000000,0.000000,0.000000,0.000000,564.948828,295.000000,0.000000,58.679708,-2.309064,0.000000,0.124104,0.000000,1.224960,0.960000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,52156.371094,125639.203125,0.000000
0.350000,0.000000,0.000000,9.400000,6.100000,147.670557,21.766634,138.000000,0.937154,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,295.000000,0.000000,0.000000,564.945007,294.986053,21275288.000000,10148076.000000,58.680436,0.000000,867.300415,0.984311,29.273846,0.000000,144.309375,144.309375,0.000000,0.000000,0.000000,0.000000,0.000000,564.946289,295.000000,0.000000,58.679708,-2.309065,0.000000,0.124105,0.000000,1.224960,0.960000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,52097.199219,125698.187500,0.000000
0.366667,0.000000,0.000000,9.400000,6.400000,147.597266,22.215171,138.000000,0.937154,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,295.000000,0.000000,0.000000,564.942505,294.985443,21283948.000000,10139417.000000,58.680444,0.000000,866.314209,0.984308,29.240835,0.000000,144.310742,144.310742,0.000000,0.000000,0.000000,0.000000,0.000000,564.943750,295.000000,0.000000,58.679708,-2.309066,0.000000,0.124106,0.000000,1.224960,0.960000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,52038.027344,125757.171875,0.000000
0.383333,0.000000,0.000000,9.400000,5.900000,147.522559,22.661932,138.000000,0.937154,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,295.000000,0.000000,0.000000,564.940002,294.984802,21292606.000000,10130758.000000,58.680452,0.000000,865.328064,0.984304,29.207825,0.000000,144.312093,144.312093,0.000000,0.000000,0.000000,0.000000,0.000000,564.941276,295.000000,0.000000,58.679708,-2.309067,0.000000,0.124107,0.000000,1.224960,0.960000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,51978.855469,125816.156250,0.000000
0.400000,0.000000,0.000000,9.400000,5.600000,147.446419,23.106899,138.000000,0.937154,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,295.000000,0.000000,0.000000,564.937439,294.984161,21301266.000000,10122099.000000,58.680457,0.000000,864.341858,0.984300,29.174812,0.000000,144.313460,144.313460,0.000000,0.000000,0.000000,0.000000,0.000000,564.938737,295.000000,0.000000,58.679708,-2.309068,0.000000,0.124108,0.000000,1.224960,0.960000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,51919.683594,125875.140625,0.000000
0.416667,0.000000,0.000000,9.400000,6.000000,147.368896,23.550049,138.000000,0.937154,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,295.000000,0.000000,0.000000,564.934937,294.983551,21309924.000000,10113440.000000,58.680465,0.000000,863.355652,0.984296,29.141802,0.000000,144.314844,144.314844,0.000000,0.000000,0.000000,0.000000,0.000000,564.936198,295.000000,0.000000,58.679708,-2.309070,0.000000,0.124110,0.000000,1.224960,0.960000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,51860.511719,125934.125000,0.000000
0.433333,0.000000,0.000000,9.400000,6.400000,147.289990,23.991364,138.000000,0.937154,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,295.000000,0.000000,0.000000,564.932373,294.982910,21318582.000000,10104781.000000,58.680473,0.000000,862.369446,0.984293,29.108789,0.000000,144.316211,144.316211,0.000000,0.000000,0.000000,0.000000,0.000000,564.933659,295.000000,0.000000,58.679708,-2.309071,0.000000,0.124111,0.000000,1.224960,0.960000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,51801.339844,125993.109375,0.000000
0.450000,0.000000,0.000000,9.300000,6.100000,147.209684,24.430823,138.000000,0.937154,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,295.000000,0.000000,0.000000,564.929871,294.982300,21327242.000000,10096122.000000,58.680477,0.000000,861.383240,0.984523,29.075777,0.000000,144.317578,144.317578,0.000000,0.000000,0.000000,0.000000,0.000000,564.931120,295.000000,0.000000,58.679708,-2.309072,0.000000,0.124112,0.000000,1.224960,0.960000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,51742.167969,126052.101562,0.000000
0.466667,0.000000,0.000000,9.300000,6.300000,147.128027,24.868410,138.000000,0.937154,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,295.000000,0.000000,0.000000,564.927307,294.981659,21335902.000000,10087463.000000,58.680485,0.000000,860.397034,0.984519,29.042765,0.000000,144.318945,144.318945,0.000000,0.000000,0.000000,0.000000,0.000000,564.928581,295.000000,0.000000,58.679708,-2.309073,0.000000,0.124113,0.000000,1.224960,0.960000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,51682.996094,126111.085938,0.000000
0.483333,0.000000,0.000000,9.300000,5.600000,147.045003,25.304108,138.000000,0.937154,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,295.000000,0.000000,0.000000,564.924805,294.981049,21344560.000000,10078804.000000,58.680493,0.000000,859.410889,0.984516,29.009752,0.000000,144.320312,144.320312,0.000000,0.000000,0.000000,0.000000,0.000000,564.926042,295.000000,0.000000,58.679708,-2.309074,0.000000,0.124114,0.000000,1.224960,0.960000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,51623.824219,126170.078125,0.000000
0.500000,0.000000,0.000000,9.300000,5.400000,146.960635,25.737899,138.000000,0.937154,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,295.000000,0.000000,0.000000,564.922241,294.980438,21387814.000000,10035550.000000,293.123599,0.000000,854.517395,0.984512,28.844847,0.000000,720.906825,720.906825,0.000000,0.000000,0.000000,119.861629,0.408639,564.923505,294.994108,293.123599,0.049152,115.004708,0.000000,0.619980,0.699413,1.224960,2.312571,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,8.000000,23.000000,0.000000,0.000000,0.000000,51564.652344,126229.062500,293.398529
0.516667,0.000000,0.000000,9.200000,5.400000,146.874919,26.169773,138.000000,0.937154,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,295.000000,0.000000,0.000000,564.919678,294.979858,21431098.000000,9992266.000000,293.316309,0.000000,849.620789,0.984742,28.679832,0.000000,721.387109,721.387109,0.000000,0.000000,0.000000,119.960360,0.408979,564.920964,294.993913,293.316309,0.000000,115.101343,0.000000,0.620393,0.699996,1.224960,2.313666,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,23.000000,0.000000,0.000000,0.000000,0.000000,51271.046875,126522.562500,293.398529
0.533333,0.100000,0.000000,9.100000,5.300000,146.787891,26.599709,138.000000,0.937154,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,295.000000,0.000000,0.000000,564.917114,294.979248,21474382.000000,9948983.000000,293.313737,0.000000,844.724182,0.984973,28.514818,0.000000,721.387109,721.387109,0.000000,0.000000,0.000000,119.959115,0.408979,564.918424,294.993717,293.313737,0.000000,115.100130,0.000000,0.620393,0.699996,1.224960,2.313633,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,23.000000,0.000000,0.000000,0.000000,0.000000,50977.246094,126816.257812,293.398529
0.550000,0.200000,0.000000,9.100000,5.200000,146.699544,27.027700,138.000000,0.937154,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,295.000000,0.000000,0.000000,564.914551,294.978638,21517664.000000,9905700.000000,293.311165,0.000000,839.827637,0.984969,28.349802,0.000000,721.387109,721.387109,0.000000,0.000000,0.000000,119.957861,0.408978,564.915820,294.993522,293.311165,0.000000,115.098918,0.000000,0.620393,0.699996,1.224960,2.313600,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,23.000000,0.000000,0.000000,0.000000,0.000000,50683.449219,127109.953125,293.398529
0.566667,0.100000,0.000000,9.100000,5.300000,146.609880,27.453727,138.000000,0.937154,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,295.000000,0.000000,0.000000,564.911926,294.978058,21560948.000000,9862417.000000,293.308561,0.000000,834.931213,0.984965,28.184788,0.000000,721.387109,721.387109,0.000000,0.000000,0.000000,119.956608,0.408978,564.913281,294.993359,293.308561,0.000000,115.097697,0.000000,0.620393,0.699996,1.224960,2.313566,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,23.000000,0.000000,0.000000,0.000000,0.000000,50389.660156,127403.648438,293.398529
0.583333,0.100000,0.000000,9.100000,5.300000,146.518929,27.877781,138.000000,0.937154,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,295.000000,0.000000,0.000000,564.909363,294.977448,21604230.000000,9819134.000000,293.305957,0.000000,830.034790,0.984962,28.019773,0.000000,721.387109,721.387109,0.000000,0.000000,0.000000,119.955347,0.408977,564.910677,294.993164,293.305957,0.000000,115.096468,0.000000,0.620393,0.699996,1.224960,2.313533,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,23.000000,0.000000,0.000000,0.000000,0.000000,50095.871094,127697.351562,293.398529
0.600000,0.200000,0.000000,9.100000,5.300000,146.426709,28.299851,138.000000,0.937154,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,295.000000,0.000000,0.000000,564.906738,294.976868,21647514.000000,9775850.000000,293.303320,0.000000,825.138428,0.984958,27.854757,0.000000,721.387109,721.387109,0.000000,0.000000,0.000000,119.954085,0.408976,564.908073,294.992969,293.303320,0.000000,115.095239,0.000000,0.620393,0.699996,1.224960,2.313499,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,23.000000,0.000000,0.000000,0.000000,0.000000,49802.085938,127991.046875,293.398529
0.616667,0.200000,0.000000,9.100000,5.300000,146.333203,28.719926,138.000000,0.937154,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,295.000000,0.000000,0.000000,564.904114,294.976257,21690798.000000,9732567.000000,293.300716,0.000000,820.242126,0.984954,27.689743,0.000000,721.387109,721.387109,0.000000,0.000000,0.000000,119.952816,0.408976,564.905404,294.992773,293.300716,0.000000,115.094002,0.000000,0.620393,0.699996,1.224960,2.313465,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,23.000000,0.000000,0.000000,0.000000,0.000000,49508.304688,128284.742188,293.398529
0.633333,0.200000,0.000000,9.100000,5.100000,146.238444,29.137994,138.000000,0.937154,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,295.000000,0.000000,0.000000,564.901489,294.975677,21734080.000000,9689284.000000,293.298047,0.000000,815.345886,0.984950,27.524729,0.000000,721.387109,721.387109,0.000000,0.000000,0.000000,119.951538,0.408975,564.902799,294.992546,293.298047,0.000000,115.092757,0.000000,0.620393,0.699996,1.224960,2.313431,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,23.000000,0.000000,0.000000,0.000000,0.000000,49214.527344,128578.445312,293.398529
